-41834,0
-41946,0
-41966,0
-41971,0
-41991,0
-41969,0
-42030,0
-42043,0
-41972,0
-41982,0
-41959,0
-41907,0
-41867,0
-41834,0
-41845,0
-41848,0
-41824,0
-41809,0
-41856,0
-41931,0
-41959,0
-41980,0
-42090,0
-42200,0
-42188,0
-42187,0
-42193,0
-42157,0
-42184,0
-42177,0
-42093,0
-42037,0
-41984,0
-41906,0
-41901,0
-41964,0
-41973,0
-41956,0
-41945,0
-41953,0
-42032,0
-42086,0
-42155,0
-42267,0
-42275,0
-42280,0
-42301,0
-42256,0
-42239,0
-42203,0
-42171,0
-42181,0
-42089,0
-41987,0
-41990,0
-41987,0
-41904,0
-41851,0
-41888,0
-41925,0
-41959,0
-42000,0
-42035,0
-42082,0
-42133,0
-42197,0
-42236,0
-42196,0
-42138,0
-42103,0
-42056,0
-42009,0
-41938,0
-41840,0
-41806,0
-41793,0
-41761,0
-41763,0
-41774,0
-41796,0
-41826,0
-41849,0
-41910,0
-41973,0
-41997,0
-41999,0
-41995,0
-41994,0
-41981,0
-41937,0
-41861,0
-41780,0
-41722,0
-41676,0
-41672,0
-41685,0
-41661,0
-41669,0
-41720,0
-41765,0
-41832,0
-41899,0
-41955,0
-42016,0
-42067,0
-42097,0
-42104,0
-42100,0
-42112,0
-42123,0
-42099,0
-42064,0
-42029,0
-41977,0
-41947,0
-41967,0
-41985,0
-42006,0
-42057,0
-42087,0
-42125,0
-42188,0
-42254,0
-42333,0
-42370,0
-42390,0
-42433,0
-42433,0
-42426,0
-42439,0
-42407,0
-42348,0
-42263,0
-42157,0
-42147,0
-42162,0
-42064,0
-41991,0
-41998,0
-42056,0
-42158,0
-42190,0
-42193,0
-42264,0
-42317,0
-42298,0
-42278,0
-42265,0
-42233,0
-42181,0
-42092,0
-41983,0
-41894,0
-41838,0
-41798,0
-41764,0
-41721,0
-41701,0
-41725,0
-41769,0
-41840,0
-41873,0
-41902,0
-41988,0
-42027,0
-42038,0
-42049,0
-42023,0
-42012,0
-41998,0
-41915,0
-41836,0
-41810,0
-41757,0
-41708,0
-41744,0
-41752,0
-41729,0
-41774,0
-41831,0
-41891,0
-41940,0
-41971,0
-42041,0
-42076,0
-42065,0
-42089,0
-42115,0
-42115,0
-42082,0
-41988,0
-41904,0
-41859,0
-41781,0
-41730,0
-41726,0
-41682,0
-41665,0
-41708,0
-41748,0
-41806,0
-41858,0
-41857,0
-41869,0
-41912,0
-41932,0
-41941,0
-41926,0
-41913,0
-41906,0
-41832,0
-41774,0
-41700,0
-41559,0
-41510,0
-41509,0
-41495,0
-41505,0
-41500,0
-41516,0
-41573,0
-41671,0
-41784,0
-41831,0
-41851,0
-41851,0
-41837,0
-41874,0
-41886,0
-41816,0
-41717,0
-41669,0
-41690,0
-41666,0
-41614,0
-41599,0
-41564,0
-41587,0
-41671,0
-41717,0
-41790,0
-41872,0
-41936,0
-42037,0
-42081,0
-42076,0
-42120,0
-42144,0
-42129,0
-42121,0
-42103,0
-42076,0
-42045,0
-41999,0
-41993,0
-42036,0
-42032,0
-42036,0
-42077,0
-42087,0
-42149,0
-42239,0
-42300,0
-42370,0
-42371,0
-42334,0
-42360,0
-42383,0
-42374,0
-42335,0
-42255,0
-42194,0
-42163,0
-42111,0
-42050,0
-42023,0
-41993,0
-41975,0
-42001,0
-42027,0
-42088,0
-42135,0
-42115,0
-42136,0
-42152,0
-42150,0
-42192,0
-42191,0
-42169,0
-42140,0
-42073,0
-42040,0
-41967,0
-41854,0
-41815,0
-41798,0
-41771,0
-41779,0
-41785,0
-41759,0
-41804,0
-41897,0
-41966,0
-42032,0
-42046,0
-42034,0
-42061,0
-42082,0
-42083,0
-42034,0
-41938,0
-41878,0
-41842,0
-41795,0
-41785,0
-41787,0
-41749,0
-41776,0
-41854,0
-41871,0
-41922,0
-42037,0
-42128,0
-42183,0
-42193,0
-42188,0
-42246,0
-42319,0
-42311,0
-42253,0
-42205,0
-42184,0
-42161,0
-42106,0
-42039,0
-42001,0
-41992,0
-42006,0
-42047,0
-42061,0
-42093,0
-42184,0
-42251,0
-42328,0
-42378,0
-42346,0
-42351,0
-42354,0
-42311,0
-42259,0
-42168,0
-42095,0
-42043,0
-41967,0
-41932,0
-41941,0
-41931,0
-41935,0
-41967,0
-41978,0
-42009,0
-42090,0
-42148,0
-42190,0
-42213,0
-42174,0
-42166,0
-42197,0
-42189,0
-42161,0
-42088,0
-42037,0
-42016,0
-41920,0
-41856,0
-41841,0
-41789,0
-41783,0
-41835,0
-41871,0
-41888,0
-41922,0
-41989,0
-42085,0
-42150,0
-42128,0
-42100,0
-42063,0
-42030,0
-42037,0
-41960,0
-41855,0
-41800,0
-41762,0
-41783,0
-41819,0
-41809,0
-41807,0
-41833,0
-41845,0
-41892,0
-41955,0
-41966,0
-41997,0
-42003,0
-41960,0
-41983,0
-42020,0
-42013,0
-41993,0
-41959,0
-41949,0
-41924,0
-41839,0
-41782,0
-41785,0
-41764,0
-41734,0
-41742,0
-41738,0
-41760,0
-41835,0
-41905,0
-41991,0
-42048,0
-42060,0
-42088,0
-42088,0
-42092,0
-42111,0
-42074,0
-42022,0
-41955,0
-41874,0
-41859,0
-41875,0
-41820,0
-41759,0
-41781,0
-41822,0
-41867,0
-41940,0
-42003,0
-42076,0
-42129,0
-42139,0
-42165,0
-42177,0
-42155,0
-42139,0
-42114,0
-42068,0
-42000,0
-41909,0
-41841,0
-41817,0
-41804,0
-41785,0
-41809,0
-41874,0
-41925,0
-41972,0
-42012,0
-42055,0
-42111,0
-42129,0
-42128,0
-42131,0
-42119,0
-42085,0
-42024,0
-41965,0
-41903,0
-41804,0
-41745,0
-41772,0
-41752,0
-41703,0
-41718,0
-41731,0
-41775,0
-41865,0
-41932,0
-41990,0
-42024,0
-42027,0
-42033,0
-42043,0
-42031,0
-41967,0
-41868,0
-41807,0
-41790,0
-41741,0
-41679,0
-41673,0
-41667,0
-41652,0
-41691,0
-41741,0
-41791,0
-41859,0
-41935,0
-42026,0
-42064,0
-42072,0
-42109,0
-42123,0
-42135,0
-42134,0
-42070,0
-42000,0
-41974,0
-41946,0
-41910,0
-41916,0
-41914,0
-41910,0
-41946,0
-41976,0
-42035,0
-42093,0
-42122,0
-42165,0
-42192,0
-42227,0
-42269,0
-42261,0
-42222,0
-42172,0
-42113,0
-42075,0
-42045,0
-41982,0
-41928,0
-41914,0
-41895,0
-41887,0
-41933,0
-41983,0
-42029,0
-42095,0
-42156,0
-42213,0
-42222,0
-42181,0
-42198,0
-42229,0
-42220,0
-42198,0
-42144,0
-42108,0
-42082,0
-42019,0
-41994,0
-41989,0
-41947,0
-41947,0
-41985,0
-41967,0
-41942,0
-41955,0
-41979,0
-42018,0
-42054,0
-42057,0
-42058,0
-42069,0
-42072,0
-42049,0
-41997,0
-41959,0
-41922,0
-41843,0
-41794,0
-41785,0
-41734,0
-41698,0
-41718,0
-41753,0
-41831,0
-41907,0
-41947,0
-42012,0
-42066,0
-42103,0
-42146,0
-42130,0
-42099,0
-42065,0
-42000,0
-41958,0
-41907,0
-41857,0
-41822,0
-41785,0
-41778,0
-41770,0
-41784,0
-41829,0
-41889,0
-41956,0
-41987,0
-42048,0
-42137,0
-42167,0
-42181,0
-42178,0
-42147,0
-42121,0
-42059,0
-41990,0
-41942,0
-41859,0
-41800,0
-41798,0
-41750,0
-41684,0
-41687,0
-41728,0
-41825,0
-41938,0
-41977,0
-41989,0
-42018,0
-42052,0
-42079,0
-42093,0
-42099,0
-42051,0
-41944,0
-41906,0
-41913,0
-41843,0
-41797,0
-41789,0
-41745,0
-41731,0
-41753,0
-41777,0
-41815,0
-41856,0
-41928,0
-42028,0
-42094,0
-42122,0
-42147,0
-42166,0
-42188,0
-42198,0
-42135,0
-42070,0
-42025,0
-41946,0
-41894,0
-41880,0
-41866,0
-41867,0
-41881,0
-41921,0
-42017,0
-42112,0
-42176,0
-42240,0
-42270,0
-42261,0
-42253,0
-42221,0
-42180,0
-42135,0
-42063,0
-41998,0
-41932,0
-41852,0
-41822,0
-41829,0
-41809,0
-41806,0
-41837,0
-41889,0
-41961,0
-41996,0
-42007,0
-42053,0
-42102,0
-42123,0
-42120,0
-42100,0
-42085,0
-42052,0
-41975,0
-41905,0
-41848,0
-41764,0
-41709,0
-41725,0
-41742,0
-41741,0
-41778,0
-41806,0
-41820,0
-41886,0
-41965,0
-42030,0
-42055,0
-42044,0
-42079,0
-42103,0
-42068,0
-42030,0
-41990,0
-41969,0
-41959,0
-41931,0
-41913,0
-41898,0
-41869,0
-41859,0
-41867,0
-41877,0
-41941,0
-42001,0
-41987,0
-42005,0
-42063,0
-42095,0
-42133,0
-42170,0
-42190,0
-42203,0
-42159,0
-42084,0
-42043,0
-41977,0
-41910,0
-41906,0
-41868,0
-41809,0
-41824,0
-41840,0
-41870,0
-41938,0
-41991,0
-42074,0
-42142,0
-42159,0
-42190,0
-42209,0
-42202,0
-42172,0
-42094,0
-42017,0
-41975,0
-41911,0
-41844,0
-41848,0
-41839,0
-41795,0
-41819,0
-41857,0
-41894,0
-41969,0
-42036,0
-42097,0
-42147,0
-42179,0
-42229,0
-42263,0
-42250,0
-42223,0
-42153,0
-42052,0
-41988,0
-41935,0
-41894,0
-41895,0
-41886,0
-41889,0
-41930,0
-41956,0
-41975,0
-42041,0
-42143,0
-42238,0
-42289,0
-42293,0
-42309,0
-42337,0
-42332,0
-42310,0
-42271,0
-42231,0
-42200,0
-42145,0
-42110,0
-42104,0
-42071,0
-42062,0
-42077,0
-42092,0
-42160,0
-42210,0
-42237,0
-42303,0
-42338,0
-42336,0
-42362,0
-42365,0
-42316,0
-42275,0
-42215,0
-42156,0
-42125,0
-42027,0
-41910,0
-41893,0
-41896,0
-41856,0
-41839,0
-41838,0
-41882,0
-41970,0
-41999,0
-42030,0
-42082,0
-42074,0
-42029,0
-41981,0
-41978,0
-41975,0
-41884,0
-41811,0
-41774,0
-41684,0
-41613,0
-41610,0
-41590,0
-41561,0
-41601,0
-41638,0
-41680,0
-41740,0
-41756,0
-41830,0
-41903,0
-41895,0
-41917,0
-41943,0
-41958,0
-41935,0
-41863,0
-41845,0
-41819,0
-41718,0
-41625,0
-41605,0
-41594,0
-41529,0
-41537,0
-41630,0
-41681,0
-41704,0
-41751,0
-41826,0
-41880,0
-41909,0
-41947,0
-41940,0
-41918,0
-41932,0
-41907,0
-41850,0
-41795,0
-41720,0
-41662,0
-41640,0
-41603,0
-41568,0
-41608,0
-41670,0
-41720,0
-41797,0
-41855,0
-41917,0
-41976,0
-41971,0
-41989,0
-42018,0
-42012,0
-42008,0
-41955,0
-41913,0
-41892,0
-41811,0
-41739,0
-41709,0
-41717,0
-41751,0
-41758,0
-41800,0
-41877,0
-41934,0
-41985,0
-42057,0
-42126,0
-42128,0
-42133,0
-42171,0
-42166,0
-42121,0
-42061,0
-42032,0
-42010,0
-41925,0
-41851,0
-41865,0
-41904,0
-41889,0
-41864,0
-41890,0
-41963,0
-42014,0
-42010,0
-42075,0
-42189,0
-42201,0
-42185,0
-42219,0
-42249,0
-42217,0
-42128,0
-42086,0
-42068,0
-41976,0
-41890,0
-41882,0
-41876,0
-41821,0
-41801,0
-41842,0
-41904,0
-41958,0
-41999,0
-42044,0
-42082,0
-42121,0
-42164,0
-42191,0
-42196,0
-42189,0
-42146,0
-42060,0
-42008,0
-41941,0
-41880,0
-41925,0
-41912,0
-41832,0
-41842,0
-41881,0
-41903,0
-41957,0
-42040,0
-42144,0
-42225,0
-42207,0
-42161,0
-42199,0
-42238,0
-42183,0
-42129,0
-42117,0
-42082,0
-41997,0
-41917,0
-41912,0
-41890,0
-41876,0
-41914,0
-41938,0
-42025,0
-42089,0
-42126,0
-42220,0
-42242,0
-42237,0
-42278,0
-42308,0
-42299,0
-42281,0
-42250,0
-42143,0
-42085,0
-42073,0
-41984,0
-41942,0
-41937,0
-41911,0
-41968,0
-42034,0
-42065,0
-42124,0
-42157,0
-42202,0
-42286,0
-42339,0
-42383,0
-42389,0
-42352,0
-42336,0
-42320,0
-42292,0
-42192,0
-42074,0
-42050,0
-42018,0
-41952,0
-41948,0
-41974,0
-41968,0
-41999,0
-42093,0
-42153,0
-42169,0
-42173,0
-42180,0
-42227,0
-42235,0
-42174,0
-42136,0
-42076,0
-41995,0
-41940,0
-41866,0
-41817,0
-41812,0
-41779,0
-41751,0
-41765,0
-41783,0
-41838,0
-41880,0
-41892,0
-41961,0
-42013,0
-42039,0
-42054,0
-42040,0
-42026,0
-41990,0
-41963,0
-41918,0
-41833,0
-41798,0
-41773,0
-41747,0
-41742,0
-41720,0
-41740,0
-41769,0
-41801,0
-41905,0
-41977,0
-42027,0
-42079,0
-42070,0
-42087,0
-42110,0
-42073,0
-42046,0
-42001,0
-41946,0
-41947,0
-41912,0
-41846,0
-41837,0
-41847,0
-41821,0
-41791,0
-41848,0
-41941,0
-41975,0
-42003,0
-42072,0
-42124,0
-42133,0
-42157,0
-42182,0
-42184,0
-42173,0
-42114,0
-42063,0
-42014,0
-41915,0
-41871,0
-41876,0
-41830,0
-41779,0
-41774,0
-41763,0
-41774,0
-41830,0
-41882,0
-41966,0
-42013,0
-41999,0
-42020,0
-42003,0
-41998,0
-42016,0
-41955,0
-41903,0
-41862,0
-41800,0
-41766,0
-41742,0
-41712,0
-41691,0
-41704,0
-41735,0
-41786,0
-41865,0
-41913,0
-41942,0
-41973,0
-41974,0
-41978,0
-41972,0
-41931,0
-41889,0
-41819,0
-41742,0
-41689,0
-41616,0
-41548,0
-41540,0
-41571,0
-41579,0
-41605,0
-41690,0
-41757,0
-41805,0
-41853,0
-41904,0
-41968,0
-41976,0
-41990,0
-42046,0
-42033,0
-42035,0
-42064,0
-42016,0
-41947,0
-41868,0
-41815,0
-41839,0
-41830,0
-41793,0
-41807,0
-41830,0
-41884,0
-41971,0
-42032,0
-42095,0
-42148,0
-42179,0
-42224,0
-42253,0
-42245,0
-42221,0
-42174,0
-42109,0
-42043,0
-41972,0
-41917,0
-41916,0
-41922,0
-41887,0
-41899,0
-41960,0
-42009,0
-42087,0
-42162,0
-42226,0
-42284,0
-42272,0
-42251,0
-42246,0
-42224,0
-42215,0
-42180,0
-42121,0
-42067,0
-41982,0
-41941,0
-41965,0
-41957,0
-41911,0
-41903,0
-41942,0
-41987,0
-42056,0
-42136,0
-42192,0
-42240,0
-42275,0
-42299,0
-42315,0
-42316,0
-42311,0
-42259,0
-42181,0
-42141,0
-42059,0
-41954,0
-41943,0
-41931,0
-41890,0
-41907,0
-41918,0
-41962,0
-42053,0
-42089,0
-42132,0
-42157,0
-42139,0
-42138,0
-42118,0
-42098,0
-42075,0
-42030,0
-41978,0
-41914,0
-41853,0
-41797,0
-41770,0
-41742,0
-41695,0
-41690,0
-41694,0
-41713,0
-41770,0
-41821,0
-41893,0
-41954,0
-41943,0
-41935,0
-41964,0
-41985,0
-41982,0
-41948,0
-41895,0
-41838,0
-41772,0
-41735,0
-41749,0
-41744,0
-41702,0
-41696,0
-41727,0
-41776,0
-41868,0
-41955,0
-42043,0
-42147,0
-42188,0
-42198,0
-42239,0
-42257,0
-42238,0
-42208,0
-42192,0
-42168,0
-42083,0
-42005,0
-42015,0
-42040,0
-42020,0
-42019,0
-42056,0
-42095,0
-42138,0
-42158,0
-42189,0
-42235,0
-42235,0
-42244,0
-42260,0
-42233,0
-42197,0
-42162,0
-42095,0
-41985,0
-41910,0
-41836,0
-41757,0
-41791,0
-41770,0
-41695,0
-41750,0
-41826,0
-41867,0
-41908,0
-41963,0
-42028,0
-42061,0
-42099,0
-42116,0
-42073,0
-42033,0
-41972,0
-41889,0
-41843,0
-41790,0
-41716,0
-41694,0
-41699,0
-41666,0
-41656,0
-41678,0
-41731,0
-41831,0
-41868,0
-41896,0
-41987,0
-42057,0
-42093,0
-42080,0
-42063,0
-42099,0
-42071,0
-41974,0
-41923,0
-41861,0
-41769,0
-41758,0
-41760,0
-41735,0
-41770,0
-41823,0
-41874,0
-41946,0
-42016,0
-42082,0
-42130,0
-42152,0
-42176,0
-42184,0
-42164,0
-42143,0
-42087,0
-42017,0
-41974,0
-41912,0
-41878,0
-41906,0
-41899,0
-41871,0
-41883,0
-41900,0
-41932,0
-41995,0
-42047,0
-42099,0
-42149,0
-42168,0
-42172,0
-42190,0
-42209,0
-42187,0
-42145,0
-42105,0
-42060,0
-42004,0
-41930,0
-41922,0
-41947,0
-41902,0
-41884,0
-41924,0
-41978,0
-42039,0
-42066,0
-42098,0
-42133,0
-42122,0
-42134,0
-42165,0
-42172,0
-42177,0
-42141,0
-42099,0
-42089,0
-42035,0
-41986,0
-41986,0
-41948,0
-41890,0
-41878,0
-41884,0
-41897,0
-41932,0
-41972,0
-42025,0
-42094,0
-42142,0
-42159,0
-42160,0
-42170,0
-42182,0
-42155,0
-42094,0
-42012,0
-41907,0
-41817,0
-41757,0
-41713,0
-41691,0
-41700,0
-41717,0
-41756,0
-41824,0
-41879,0
-41955,0
-42051,0
-42085,0
-42093,0
-42107,0
-42094,0
-42072,0
-42043,0
-41974,0
-41893,0
-41840,0
-41799,0
-41779,0
-41766,0
-41739,0
-41759,0
-41800,0
-41827,0
-41907,0
-41984,0
-42015,0
-42072,0
-42133,0
-42167,0
-42191,0
-42178,0
-42149,0
-42095,0
-42027,0
-41992,0
-41921,0
-41823,0
-41790,0
-41791,0
-41774,0
-41775,0
-41807,0
-41853,0
-41920,0
-41994,0
-42066,0
-42105,0
-42088,0
-42067,0
-42065,0
-42067,0
-42069,0
-42020,0
-41948,0
-41910,0
-41863,0
-41820,0
-41817,0
-41825,0
-41803,0
-41785,0
-41827,0
-41894,0
-41950,0
-41991,0
-42018,0
-42069,0
-42114,0
-42138,0
-42157,0
-42141,0
-42130,0
-42102,0
-42020,0
-41963,0
-41921,0
-41853,0
-41805,0
-41777,0
-41758,0
